Model,DPO4104
Firmware Version,2.68

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.01
Horizontal Delay,-0.0001
Sample Interval,1e-06
Record Length,100000
Gating,0.0% to 100.0%
Probe Attenuation,0.2
Vertical Units,V
Vertical Offset,-0.812
Vertical Scale,0.1
Vertical Position,-3.9
,
,
,
Label,
TIME,CH2
-3.95800e-02,-0.511297
-3.95790e-02,-0.513219
-3.95780e-02,-0.511672
-3.95770e-02,-0.511797
-3.95760e-02,-0.512406
-3.95750e-02,-0.512094
-3.95740e-02,-0.513219
-3.95730e-02,-0.512688
-3.95720e-02,-0.511563
-3.95710e-02,-0.513391
-3.95700e-02,-0.514969
-3.95690e-02,-0.511375
-3.95680e-02,-0.511938
-3.95670e-02,-0.512094
-3.95660e-02,-0.512703
-3.95650e-02,-0.513563
-3.95640e-02,-0.511641
-3.95630e-02,-0.510953
-3.95620e-02,-0.513344
-3.95610e-02,-0.511766
-3.95600e-02,-0.512734
-3.95590e-02,-0.513172
-3.95580e-02,-0.512078
-3.95570e-02,-0.512047
-3.95560e-02,-0.511313
-3.95550e-02,-0.514109
-3.95540e-02,-0.513391
-3.95530e-02,-0.511844
-3.95520e-02,-0.513625
-3.95510e-02,-0.510531
-3.95500e-02,-0.512156
-3.95490e-02,-0.512859
-3.95480e-02,-0.511922
-3.95470e-02,-0.512203
-3.95460e-02,-0.513703
-3.95450e-02,-0.511578
-3.95440e-02,-0.513328
-3.95430e-02,-0.514063
-3.95420e-02,-0.512891
-3.95410e-02,-0.512766
-3.95400e-02,-0.512406
-3.95390e-02,-0.512391
-3.95380e-02,-0.511906
-3.95370e-02,-0.511922
-3.95360e-02,-0.512563
-3.95350e-02,-0.513703
-3.95340e-02,-0.512234
-3.95330e-02,-0.511188
-3.95320e-02,-0.51225
-3.95310e-02,-0.512641
-3.95300e-02,-0.51125
-3.95290e-02,-0.511016
-3.95280e-02,-0.512906
-3.95270e-02,-0.512125
-3.95260e-02,-0.51175
-3.95250e-02,-0.513203
-3.95240e-02,-0.51275
-3.95230e-02,-0.512797
-3.95220e-02,-0.511891
-3.95210e-02,-0.511344
-3.95200e-02,-0.512078
-3.95190e-02,-0.513125
-3.95180e-02,-0.511953
-3.95170e-02,-0.511906
-3.95160e-02,-0.512375
-3.95150e-02,-0.512766
-3.95140e-02,-0.510781
-3.95130e-02,-0.512438
-3.95120e-02,-0.509953
-3.95110e-02,-0.51225
-3.95100e-02,-0.512438
-3.95090e-02,-0.510766
-3.95080e-02,-0.512813
-3.95070e-02,-0.513078
-3.95060e-02,-0.512219
-3.95050e-02,-0.513406
-3.95040e-02,-0.511094
-3.95030e-02,-0.512281
-3.95020e-02,-0.512813
-3.95010e-02,-0.513437
-3.95000e-02,-0.512313
-3.94990e-02,-0.511891
-3.94980e-02,-0.512797
-3.94970e-02,-0.513297
-3.94960e-02,-0.512625
-3.94950e-02,-0.510953
-3.94940e-02,-0.512313
-3.94930e-02,-0.511
-3.94920e-02,-0.511484
-3.94910e-02,-0.511219
-3.94900e-02,-0.511859
-3.94890e-02,-0.511891
-3.94880e-02,-0.511922
-3.94870e-02,-0.510625
-3.94860e-02,-0.511016
-3.94850e-02,-0.511781
-3.94840e-02,-0.512375
-3.94830e-02,-0.512406
-3.94820e-02,-0.511875
-3.94810e-02,-0.512484
-3.94800e-02,-0.512063
-3.94790e-02,-0.512734
-3.94780e-02,-0.511188
-3.94770e-02,-0.512438
-3.94760e-02,-0.509859
-3.94750e-02,-0.512406
-3.94740e-02,-0.512547
-3.94730e-02,-0.512016
-3.94720e-02,-0.511828
-3.94710e-02,-0.512703
-3.94700e-02,-0.511641
-3.94690e-02,-0.511578
-3.94680e-02,-0.51225
-3.94670e-02,-0.509109
-3.94660e-02,-0.512641
-3.94650e-02,-0.512063
-3.94640e-02,-0.511609
-3.94630e-02,-0.510578
-3.94620e-02,-0.513266
-3.94610e-02,-0.512516
-3.94600e-02,-0.512859
-3.94590e-02,-0.511688
-3.94580e-02,-0.511969
-3.94570e-02,-0.510109
-3.94560e-02,-0.511313
-3.94550e-02,-0.510609
-3.94540e-02,-0.511797
-3.94530e-02,-0.513297
-3.94520e-02,-0.5135
-3.94510e-02,-0.510578
-3.94500e-02,-0.511797
-3.94490e-02,-0.510953
-3.94480e-02,-0.511922
-3.94470e-02,-0.512125
-3.94460e-02,-0.510266
-3.94450e-02,-0.512391
-3.94440e-02,-0.513406
-3.94430e-02,-0.512422
-3.94420e-02,-0.511547
-3.94410e-02,-0.511344
-3.94400e-02,-0.510563
-3.94390e-02,-0.511281
-3.94380e-02,-0.511281
-3.94370e-02,-0.511094
-3.94360e-02,-0.511609
-3.94350e-02,-0.511719
-3.94340e-02,-0.511641
-3.94330e-02,-0.510469
-3.94320e-02,-0.510781
-3.94310e-02,-0.511688
-3.94300e-02,-0.510906
-3.94290e-02,-0.512734
-3.94280e-02,-0.510953
-3.94270e-02,-0.511625
-3.94260e-02,-0.512219
-3.94250e-02,-0.510016
-3.94240e-02,-0.51125
-3.94230e-02,-0.509969
-3.94220e-02,-0.511563
-3.94210e-02,-0.509828
-3.94200e-02,-0.511859
-3.94190e-02,-0.511656
-3.94180e-02,-0.510203
-3.94170e-02,-0.511141
-3.94160e-02,-0.511766
-3.94150e-02,-0.512953
-3.94140e-02,-0.511172
-3.94130e-02,-0.512125
-3.94120e-02,-0.511781
-3.94110e-02,-0.511984
-3.94100e-02,-0.511781
-3.94090e-02,-0.510938
-3.94080e-02,-0.510016
-3.94070e-02,-0.510344
-3.94060e-02,-0.511281
-3.94050e-02,-0.511328
-3.94040e-02,-0.509703
-3.94030e-02,-0.511672
-3.94020e-02,-0.512297
-3.94010e-02,-0.511594
-3.94000e-02,-0.512625
-3.93990e-02,-0.512359
-3.93980e-02,-0.510734
-3.93970e-02,-0.5125
-3.93960e-02,-0.513125
-3.93950e-02,-0.512359
-3.93940e-02,-0.511234
-3.93930e-02,-0.509875
-3.93920e-02,-0.511625
-3.93910e-02,-0.511484
-3.93900e-02,-0.511859
-3.93890e-02,-0.510641
-3.93880e-02,-0.511969
-3.93870e-02,-0.511234
-3.93860e-02,-0.5115
-3.93850e-02,-0.511688
-3.93840e-02,-0.511453
-3.93830e-02,-0.509797
-3.93820e-02,-0.512781
-3.93810e-02,-0.510938
-3.93800e-02,-0.51125
-3.93790e-02,-0.510938
-3.93780e-02,-0.511391
-3.93770e-02,-0.511531
-3.93760e-02,-0.510703
-3.93750e-02,-0.511563
-3.93740e-02,-0.510594
-3.93730e-02,-0.510313
-3.93720e-02,-0.513063
-3.93710e-02,-0.511437
-3.93700e-02,-0.512672
-3.93690e-02,-0.512141
-3.93680e-02,-0.510688
-3.93670e-02,-0.512328
-3.93660e-02,-0.513313
-3.93650e-02,-0.509953
-3.93640e-02,-0.512063
-3.93630e-02,-0.511141
-3.93620e-02,-0.508094
-3.93610e-02,-0.509859
-3.93600e-02,-0.512109
-3.93590e-02,-0.511141
-3.93580e-02,-0.510344
-3.93570e-02,-0.511594
-3.93560e-02,-0.511641
-3.93550e-02,-0.513563
-3.93540e-02,-0.509891
-3.93530e-02,-0.511391
-3.93520e-02,-0.511594
-3.93510e-02,-0.510984
-3.93500e-02,-0.511453
-3.93490e-02,-0.511344
-3.93480e-02,-0.510734
-3.93470e-02,-0.510484
-3.93460e-02,-0.511031
-3.93450e-02,-0.511703
-3.93440e-02,-0.511484
-3.93430e-02,-0.511453
-3.93420e-02,-0.512203
-3.93410e-02,-0.51225
-3.93400e-02,-0.511672
-3.93390e-02,-0.513156
-3.93380e-02,-0.512188
-3.93370e-02,-0.512094
-3.93360e-02,-0.511922
-3.93350e-02,-0.512063
-3.93340e-02,-0.510641
-3.93330e-02,-0.510688
-3.93320e-02,-0.511516
-3.93310e-02,-0.511437
-3.93300e-02,-0.511125
-3.93290e-02,-0.509484
-3.93280e-02,-0.511141
-3.93270e-02,-0.511437
-3.93260e-02,-0.510531
-3.93250e-02,-0.511109
-3.93240e-02,-0.510984
-3.93230e-02,-0.511719
-3.93220e-02,-0.512359
-3.93210e-02,-0.510188
-3.93200e-02,-0.512625
-3.93190e-02,-0.511313
-3.93180e-02,-0.511469
-3.93170e-02,-0.508969
-3.93160e-02,-0.511469
-3.93150e-02,-0.511437
-3.93140e-02,-0.511
-3.93130e-02,-0.510953
-3.93120e-02,-0.511719
-3.93110e-02,-0.511844
-3.93100e-02,-0.511141
-3.93090e-02,-0.510469
-3.93080e-02,-0.510781
-3.93070e-02,-0.510406
-3.93060e-02,-0.512641
-3.93050e-02,-0.511734
-3.93040e-02,-0.512344
-3.93030e-02,-0.511266
-3.93020e-02,-0.510375
-3.93010e-02,-0.511563
-3.93000e-02,-0.510031
-3.92990e-02,-0.510844
-3.92980e-02,-0.511938
-3.92970e-02,-0.510578
-3.92960e-02,-0.510625
-3.92950e-02,-0.51125
-3.92940e-02,-0.511859
-3.92930e-02,-0.508781
-3.92920e-02,-0.511531
-3.92910e-02,-0.510281
-3.92900e-02,-0.511469
-3.92890e-02,-0.510203
-3.92880e-02,-0.510969
-3.92870e-02,-0.512563
-3.92860e-02,-0.512375
-3.92850e-02,-0.511188
-3.92840e-02,-0.511031
-3.92830e-02,-0.510047
-3.92820e-02,-0.510359
-3.92810e-02,-0.509437
-3.92800e-02,-0.509719
-3.92790e-02,-0.51175
-3.92780e-02,-0.509969
-3.92770e-02,-0.511234
-3.92760e-02,-0.512016
-3.92750e-02,-0.511813
-3.92740e-02,-0.510281
-3.92730e-02,-0.512875
-3.92720e-02,-0.510234
-3.92710e-02,-0.512063
-3.92700e-02,-0.510938
-3.92690e-02,-0.511656
-3.92680e-02,-0.510734
-3.92670e-02,-0.512375
-3.92660e-02,-0.510969
-3.92650e-02,-0.510391
-3.92640e-02,-0.511281
-3.92630e-02,-0.509688
-3.92620e-02,-0.510219
-3.92610e-02,-0.510844
-3.92600e-02,-0.511453
-3.92590e-02,-0.511125
-3.92580e-02,-0.510016
-3.92570e-02,-0.508719
-3.92560e-02,-0.511906
-3.92550e-02,-0.510953
-3.92540e-02,-0.511422
-3.92530e-02,-0.512109
-3.92520e-02,-0.511328
-3.92510e-02,-0.510797
-3.92500e-02,-0.510703
-3.92490e-02,-0.509203
-3.92480e-02,-0.510453
-3.92470e-02,-0.511375
-3.92460e-02,-0.511844
-3.92450e-02,-0.509703
-3.92440e-02,-0.511
-3.92430e-02,-0.512141
-3.92420e-02,-0.511719
-3.92410e-02,-0.511328
-3.92400e-02,-0.510906
-3.92390e-02,-0.510875
-3.92380e-02,-0.511328
-3.92370e-02,-0.511938
-3.92360e-02,-0.510547
-3.92350e-02,-0.509313
-3.92340e-02,-0.509891
-3.92330e-02,-0.510109
-3.92320e-02,-0.510656
-3.92310e-02,-0.511672
-3.92300e-02,-0.51125
-3.92290e-02,-0.509844
-3.92280e-02,-0.508969
-3.92270e-02,-0.510469
-3.92260e-02,-0.511266
-3.92250e-02,-0.51075
-3.92240e-02,-0.509844
-3.92230e-02,-0.512109
-3.92220e-02,-0.510719
-3.92210e-02,-0.511078
-3.92200e-02,-0.51075
-3.92190e-02,-0.509609
-3.92180e-02,-0.510625
-3.92170e-02,-0.509938
-3.92160e-02,-0.510094
-3.92150e-02,-0.510781
-3.92140e-02,-0.510688
-3.92130e-02,-0.510109
-3.92120e-02,-0.512141
-3.92110e-02,-0.510172
-3.92100e-02,-0.510438
-3.92090e-02,-0.510922
-3.92080e-02,-0.512109
-3.92070e-02,-0.508891
-3.92060e-02,-0.510031
-3.92050e-02,-0.510172
-3.92040e-02,-0.509734
-3.92030e-02,-0.509844
-3.92020e-02,-0.512328
-3.92010e-02,-0.511344
-3.92000e-02,-0.509641
-3.91990e-02,-0.512141
-3.91980e-02,-0.511172
-3.91970e-02,-0.511344
-3.91960e-02,-0.510406
-3.91950e-02,-0.510234
-3.91940e-02,-0.510094
-3.91930e-02,-0.510625
-3.91920e-02,-0.510969
-3.91910e-02,-0.509469
-3.91900e-02,-0.510172
-3.91890e-02,-0.510344
-3.91880e-02,-0.508875
-3.91870e-02,-0.510969
-3.91860e-02,-0.509766
-3.91850e-02,-0.508953
-3.91840e-02,-0.511516
-3.91830e-02,-0.510438
-3.91820e-02,-0.51275
-3.91810e-02,-0.509656
-3.91800e-02,-0.510094
-3.91790e-02,-0.510094
-3.91780e-02,-0.508969
-3.91770e-02,-0.510078
-3.91760e-02,-0.511047
-3.91750e-02,-0.509422
-3.91740e-02,-0.511188
-3.91730e-02,-0.509969
-3.91720e-02,-0.511797
-3.91710e-02,-0.510672
-3.91700e-02,-0.511109
-3.91690e-02,-0.510656
-3.91680e-02,-0.5115
-3.91670e-02,-0.510297
-3.91660e-02,-0.511766
-3.91650e-02,-0.511516
-3.91640e-02,-0.509766
-3.91630e-02,-0.511781
-3.91620e-02,-0.509953
-3.91610e-02,-0.5115
-3.91600e-02,-0.510625
-3.91590e-02,-0.509219
-3.91580e-02,-0.510234
-3.91570e-02,-0.510422
-3.91560e-02,-0.510672
-3.91550e-02,-0.509656
-3.91540e-02,-0.510391
-3.91530e-02,-0.509922
-3.91520e-02,-0.510797
-3.91510e-02,-0.509266
-3.91500e-02,-0.511953
-3.91490e-02,-0.508953
-3.91480e-02,-0.509406
-3.91470e-02,-0.510453
-3.91460e-02,-0.509437
-3.91450e-02,-0.509813
-3.91440e-02,-0.508891
-3.91430e-02,-0.50925
-3.91420e-02,-0.510422
-3.91410e-02,-0.510141
-3.91400e-02,-0.509875
-3.91390e-02,-0.508953
-3.91380e-02,-0.510234
-3.91370e-02,-0.510391
-3.91360e-02,-0.511328
-3.91350e-02,-0.511422
-3.91340e-02,-0.509641
-3.91330e-02,-0.509578
-3.91320e-02,-0.510719
-3.91310e-02,-0.511422
-3.91300e-02,-0.511141
-3.91290e-02,-0.510125
-3.91280e-02,-0.508891
-3.91270e-02,-0.510031
-3.91260e-02,-0.508688
-3.91250e-02,-0.510594
-3.91240e-02,-0.511484
-3.91230e-02,-0.508656
-3.91220e-02,-0.509469
-3.91210e-02,-0.509203
-3.91200e-02,-0.510078
-3.91190e-02,-0.510266
-3.91180e-02,-0.510641
-3.91170e-02,-0.509516
-3.91160e-02,-0.508938
-3.91150e-02,-0.510953
-3.91140e-02,-0.510844
-3.91130e-02,-0.508984
-3.91120e-02,-0.511047
-3.91110e-02,-0.507953
-3.91100e-02,-0.512391
-3.91090e-02,-0.509688
-3.91080e-02,-0.510234
-3.91070e-02,-0.509266
-3.91060e-02,-0.510844
-3.91050e-02,-0.509922
-3.91040e-02,-0.509484
-3.91030e-02,-0.511375
-3.91020e-02,-0.511047
-3.91010e-02,-0.510297
-3.91000e-02,-0.510609
-3.90990e-02,-0.510359
-3.90980e-02,-0.510156
-3.90970e-02,-0.509969
-3.90960e-02,-0.509891
-3.90950e-02,-0.509313
-3.90940e-02,-0.508938
-3.90930e-02,-0.510781
-3.90920e-02,-0.510297
-3.90910e-02,-0.509656
-3.90900e-02,-0.510563
-3.90890e-02,-0.510844
-3.90880e-02,-0.511188
-3.90870e-02,-0.511719
-3.90860e-02,-0.509266
-3.90850e-02,-0.509219
-3.90840e-02,-0.509406
-3.90830e-02,-0.509359
-3.90820e-02,-0.509813
-3.90810e-02,-0.509313
-3.90800e-02,-0.510141
-3.90790e-02,-0.510141
-3.90780e-02,-0.509047
-3.90770e-02,-0.510734
-3.90760e-02,-0.509078
-3.90750e-02,-0.508453
-3.90740e-02,-0.510625
-3.90730e-02,-0.510188
-3.90720e-02,-0.510953
-3.90710e-02,-0.510094
-3.90700e-02,-0.510844
-3.90690e-02,-0.508906
-3.90680e-02,-0.509125
-3.90670e-02,-0.509797
-3.90660e-02,-0.510828
-3.90650e-02,-0.508359
-3.90640e-02,-0.508719
-3.90630e-02,-0.508422
-3.90620e-02,-0.51025
-3.90610e-02,-0.509437
-3.90600e-02,-0.508516
-3.90590e-02,-0.509422
-3.90580e-02,-0.508688
-3.90570e-02,-0.50975
-3.90560e-02,-0.512906
-3.90550e-02,-0.508109
-3.90540e-02,-0.511047
-3.90530e-02,-0.510766
-3.90520e-02,-0.508984
-3.90510e-02,-0.509563
-3.90500e-02,-0.509437
-3.90490e-02,-0.508344
-3.90480e-02,-0.510078
-3.90470e-02,-0.510891
-3.90460e-02,-0.509313
-3.90450e-02,-0.510141
-3.90440e-02,-0.510469
-3.90430e-02,-0.510625
-3.90420e-02,-0.509484
-3.90410e-02,-0.511703
-3.90400e-02,-0.510359
-3.90390e-02,-0.510797
-3.90380e-02,-0.508609
-3.90370e-02,-0.509016
-3.90360e-02,-0.509031
-3.90350e-02,-0.509109
-3.90340e-02,-0.507859
-3.90330e-02,-0.507625
-3.90320e-02,-0.509703
-3.90310e-02,-0.509
-3.90300e-02,-0.509813
-3.90290e-02,-0.510313
-3.90280e-02,-0.509188
-3.90270e-02,-0.508969
-3.90260e-02,-0.509203
-3.90250e-02,-0.509797
-3.90240e-02,-0.509234
-3.90230e-02,-0.510031
-3.90220e-02,-0.511266
-3.90210e-02,-0.510859
-3.90200e-02,-0.509563
-3.90190e-02,-0.510109
-3.90180e-02,-0.508516
-3.90170e-02,-0.510641
-3.90160e-02,-0.509156
-3.90150e-02,-0.510938
-3.90140e-02,-0.507922
-3.90130e-02,-0.508141
-3.90120e-02,-0.509828
-3.90110e-02,-0.510813
-3.90100e-02,-0.509953
-3.90090e-02,-0.507516
-3.90080e-02,-0.508484
-3.90070e-02,-0.510016
-3.90060e-02,-0.509422
-3.90050e-02,-0.509156
-3.90040e-02,-0.509984
-3.90030e-02,-0.508719
-3.90020e-02,-0.511797
-3.90010e-02,-0.509641
-3.90000e-02,-0.5085
-3.89990e-02,-0.50875
-3.89980e-02,-0.509437
-3.89970e-02,-0.511547
-3.89960e-02,-0.508922
-3.89950e-02,-0.510422
-3.89940e-02,-0.510313
-3.89930e-02,-0.510828
-3.89920e-02,-0.509
-3.89910e-02,-0.510484
-3.89900e-02,-0.510563
-3.89890e-02,-0.510141
-3.89880e-02,-0.510203
-3.89870e-02,-0.508719
-3.89860e-02,-0.510547
-3.89850e-02,-0.509766
-3.89840e-02,-0.509984
-3.89830e-02,-0.508688
-3.89820e-02,-0.509922
-3.89810e-02,-0.509469
-3.89800e-02,-0.508484
-3.89790e-02,-0.508328
-3.89780e-02,-0.50825
-3.89770e-02,-0.509844
-3.89760e-02,-0.509031
-3.89750e-02,-0.508531
-3.89740e-02,-0.508797
-3.89730e-02,-0.508688
-3.89720e-02,-0.510078
-3.89710e-02,-0.509875
-3.89700e-02,-0.509047
-3.89690e-02,-0.508469
-3.89680e-02,-0.507891
-3.89670e-02,-0.508953
-3.89660e-02,-0.510156
-3.89650e-02,-0.511109
-3.89640e-02,-0.510688
-3.89630e-02,-0.506594
-3.89620e-02,-0.510109
-3.89610e-02,-0.509453
-3.89600e-02,-0.510578
-3.89590e-02,-0.509047
-3.89580e-02,-0.509313
-3.89570e-02,-0.508078
-3.89560e-02,-0.5085
-3.89550e-02,-0.506063
-3.89540e-02,-0.507734
-3.89530e-02,-0.508734
-3.89520e-02,-0.510031
-3.89510e-02,-0.510266
-3.89500e-02,-0.508578
-3.89490e-02,-0.508344
-3.89480e-02,-0.510359
-3.89470e-02,-0.508031
-3.89460e-02,-0.509875
-3.89450e-02,-0.509047
-3.89440e-02,-0.508297
-3.89430e-02,-0.506906
-3.89420e-02,-0.508047
-3.89410e-02,-0.509109
-3.89400e-02,-0.509016
-3.89390e-02,-0.507375
-3.89380e-02,-0.50975
-3.89370e-02,-0.509016
-3.89360e-02,-0.508281
-3.89350e-02,-0.507313
-3.89340e-02,-0.50875
-3.89330e-02,-0.509437
-3.89320e-02,-0.507359
-3.89310e-02,-0.509672
-3.89300e-02,-0.508469
-3.89290e-02,-0.509078
-3.89280e-02,-0.508281
-3.89270e-02,-0.509766
-3.89260e-02,-0.508141
-3.89250e-02,-0.509297
-3.89240e-02,-0.508031
-3.89230e-02,-0.509203
-3.89220e-02,-0.508453
-3.89210e-02,-0.509641
-3.89200e-02,-0.508656
-3.89190e-02,-0.508109
-3.89180e-02,-0.511563
-3.89170e-02,-0.508234
-3.89160e-02,-0.508531
-3.89150e-02,-0.508828
-3.89140e-02,-0.507766
-3.89130e-02,-0.509984
-3.89120e-02,-0.507078
-3.89110e-02,-0.509094
-3.89100e-02,-0.507563
-3.89090e-02,-0.508219
-3.89080e-02,-0.508234
-3.89070e-02,-0.506594
-3.89060e-02,-0.509344
-3.89050e-02,-0.508422
-3.89040e-02,-0.507719
-3.89030e-02,-0.510219
-3.89020e-02,-0.509688
-3.89010e-02,-0.508016
-3.89000e-02,-0.508984
-3.88990e-02,-0.508875
-3.88980e-02,-0.508703
-3.88970e-02,-0.508297
-3.88960e-02,-0.509906
-3.88950e-02,-0.509469
-3.88940e-02,-0.509531
-3.88930e-02,-0.509219
-3.88920e-02,-0.508969
-3.88910e-02,-0.508
-3.88900e-02,-0.508781
-3.88890e-02,-0.507688
-3.88880e-02,-0.50825
-3.88870e-02,-0.508828
-3.88860e-02,-0.508
-3.88850e-02,-0.509219
-3.88840e-02,-0.509203
-3.88830e-02,-0.509266
-3.88820e-02,-0.506969
-3.88810e-02,-0.508609
-3.88800e-02,-0.508969
-3.88790e-02,-0.508438
-3.88780e-02,-0.507703
-3.88770e-02,-0.507969
-3.88760e-02,-0.508281
-3.88750e-02,-0.507203
-3.88740e-02,-0.506906
-3.88730e-02,-0.507359
-3.88720e-02,-0.506891
-3.88710e-02,-0.508609
-3.88700e-02,-0.508047
-3.88690e-02,-0.507297
-3.88680e-02,-0.507547
-3.88670e-02,-0.508906
-3.88660e-02,-0.508953
-3.88650e-02,-0.507375
-3.88640e-02,-0.507906
-3.88630e-02,-0.510016
-3.88620e-02,-0.507313
-3.88610e-02,-0.510344
-3.88600e-02,-0.508375
-3.88590e-02,-0.506266
-3.88580e-02,-0.508969
-3.88570e-02,-0.507375
-3.88560e-02,-0.507781
-3.88550e-02,-0.508953
-3.88540e-02,-0.508594
-3.88530e-02,-0.508828
-3.88520e-02,-0.508891
-3.88510e-02,-0.506906
-3.88500e-02,-0.507922
-3.88490e-02,-0.510156
-3.88480e-02,-0.508406
-3.88470e-02,-0.507797
-3.88460e-02,-0.508391
-3.88450e-02,-0.506641
-3.88440e-02,-0.508953
-3.88430e-02,-0.508109
-3.88420e-02,-0.510516
-3.88410e-02,-0.507625
-3.88400e-02,-0.508719
-3.88390e-02,-0.510109
-3.88380e-02,-0.50825
-3.88370e-02,-0.508438
-3.88360e-02,-0.507234
-3.88350e-02,-0.507953
-3.88340e-02,-0.508172
-3.88330e-02,-0.508484
-3.88320e-02,-0.508563
-3.88310e-02,-0.508859
-3.88300e-02,-0.508828
-3.88290e-02,-0.508516
-3.88280e-02,-0.508703
-3.88270e-02,-0.507406
-3.88260e-02,-0.508281
-3.88250e-02,-0.508391
-3.88240e-02,-0.508047
-3.88230e-02,-0.506531
-3.88220e-02,-0.507297
-3.88210e-02,-0.505922
-3.88200e-02,-0.509109
-3.88190e-02,-0.507609
-3.88180e-02,-0.508531
-3.88170e-02,-0.508109
-3.88160e-02,-0.508891
-3.88150e-02,-0.507969
-3.88140e-02,-0.507688
-3.88130e-02,-0.508078
-3.88120e-02,-0.508359
-3.88110e-02,-0.508625
-3.88100e-02,-0.509063
-3.88090e-02,-0.509
-3.88080e-02,-0.506859
-3.88070e-02,-0.508844
-3.88060e-02,-0.509703
-3.88050e-02,-0.509047
-3.88040e-02,-0.506406
-3.88030e-02,-0.506391
-3.88020e-02,-0.508484
-3.88010e-02,-0.508125
-3.88000e-02,-0.507594
-3.87990e-02,-0.507328
-3.87980e-02,-0.506594
-3.87970e-02,-0.507625
-3.87960e-02,-0.508266
-3.87950e-02,-0.507375
-3.87940e-02,-0.509484
-3.87930e-02,-0.509188
-3.87920e-02,-0.506828
-3.87910e-02,-0.508813
-3.87900e-02,-0.506844
-3.87890e-02,-0.507547
-3.87880e-02,-0.508313
-3.87870e-02,-0.507969
-3.87860e-02,-0.508813
-3.87850e-02,-0.507469
-3.87840e-02,-0.507859
-3.87830e-02,-0.507234
-3.87820e-02,-0.508938
-3.87810e-02,-0.506719
-3.87800e-02,-0.509031
-3.87790e-02,-0.509844
-3.87780e-02,-0.507437
-3.87770e-02,-0.505781
-3.87760e-02,-0.507781
-3.87750e-02,-0.509281
-3.87740e-02,-0.508734
-3.87730e-02,-0.50925
-3.87720e-02,-0.507375
-3.87710e-02,-0.507703
-3.87700e-02,-0.507594
-3.87690e-02,-0.506391
-3.87680e-02,-0.506203
-3.87670e-02,-0.507609
-3.87660e-02,-0.508984
-3.87650e-02,-0.507125
-3.87640e-02,-0.508406
-3.87630e-02,-0.510156
-3.87620e-02,-0.508219
-3.87610e-02,-0.509063
-3.87600e-02,-0.507578
-3.87590e-02,-0.506828
-3.87580e-02,-0.50775
-3.87570e-02,-0.509391
-3.87560e-02,-0.508766
-3.87550e-02,-0.508625
-3.87540e-02,-0.507703
-3.87530e-02,-0.506766
-3.87520e-02,-0.507375
-3.87510e-02,-0.507828
-3.87500e-02,-0.507375
-3.87490e-02,-0.507875
-3.87480e-02,-0.5085
-3.87470e-02,-0.507547
-3.87460e-02,-0.507141
-3.87450e-02,-0.508313
-3.87440e-02,-0.507719
-3.87430e-02,-0.508156
-3.87420e-02,-0.507766
-3.87410e-02,-0.507406
-3.87400e-02,-0.507359
-3.87390e-02,-0.508641
-3.87380e-02,-0.506875
-3.87370e-02,-0.507188
-3.87360e-02,-0.507563
-3.87350e-02,-0.507531
-3.87340e-02,-0.506484
-3.87330e-02,-0.508406
-3.87320e-02,-0.508031
-3.87310e-02,-0.507594
-3.87300e-02,-0.505156
-3.87290e-02,-0.507641
-3.87280e-02,-0.508813
-3.87270e-02,-0.506344
-3.87260e-02,-0.508594
-3.87250e-02,-0.507766
-3.87240e-02,-0.506344
-3.87230e-02,-0.506172
-3.87220e-02,-0.506703
-3.87210e-02,-0.508641
-3.87200e-02,-0.508297
-3.87190e-02,-0.506391
-3.87180e-02,-0.507656
-3.87170e-02,-0.509375
-3.87160e-02,-0.507938
-3.87150e-02,-0.508984
-3.87140e-02,-0.507688
-3.87130e-02,-0.506328
-3.87120e-02,-0.507969
-3.87110e-02,-0.505156
-3.87100e-02,-0.509234
-3.87090e-02,-0.508359
-3.87080e-02,-0.508656
-3.87070e-02,-0.506531
-3.87060e-02,-0.509234
-3.87050e-02,-0.507313
-3.87040e-02,-0.507922
-3.87030e-02,-0.5075
-3.87020e-02,-0.5085
-3.87010e-02,-0.507641
-3.87000e-02,-0.507531
-3.86990e-02,-0.507781
-3.86980e-02,-0.507688
-3.86970e-02,-0.507719
-3.86960e-02,-0.506891
-3.86950e-02,-0.505437
-3.86940e-02,-0.507703
-3.86930e-02,-0.507719
-3.86920e-02,-0.509813
-3.86910e-02,-0.506563
-3.86900e-02,-0.506578
-3.86890e-02,-0.507625
-3.86880e-02,-0.505703
-3.86870e-02,-0.507344
-3.86860e-02,-0.507297
-3.86850e-02,-0.507188
-3.86840e-02,-0.508156
-3.86830e-02,-0.506734
-3.86820e-02,-0.505875
-3.86810e-02,-0.506859
-3.86800e-02,-0.505828
-3.86790e-02,-0.507688
-3.86780e-02,-0.506719
-3.86770e-02,-0.508031
-3.86760e-02,-0.505875
-3.86750e-02,-0.506297
-3.86740e-02,-0.506906
-3.86730e-02,-0.508766
-3.86720e-02,-0.507625
-3.86710e-02,-0.506938
-3.86700e-02,-0.505859
-3.86690e-02,-0.506922
-3.86680e-02,-0.505437
-3.86670e-02,-0.508703
-3.86660e-02,-0.509859
-3.86650e-02,-0.506734
-3.86640e-02,-0.508125
-3.86630e-02,-0.507297
-3.86620e-02,-0.507219
-3.86610e-02,-0.508484
-3.86600e-02,-0.507297
