Model,DPO4104
Firmware Version,2.68

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.01
Horizontal Delay,-0.0001
Sample Interval,1e-06
Record Length,100000
Gating,0.0% to 100.0%
Probe Attenuation,0.2
Vertical Units,V
Vertical Offset,-0.812
Vertical Scale,0.1
Vertical Position,-5
,
,
,
Label,
TIME,CH2
-4.94430e-02,-0.350859
-4.94420e-02,-0.350969
-4.94410e-02,-0.352203
-4.94400e-02,-0.351969
-4.94390e-02,-0.349641
-4.94380e-02,-0.352016
-4.94370e-02,-0.352922
-4.94360e-02,-0.349203
-4.94350e-02,-0.350891
-4.94340e-02,-0.352266
-4.94330e-02,-0.350656
-4.94320e-02,-0.351844
-4.94310e-02,-0.351344
-4.94300e-02,-0.351844
-4.94290e-02,-0.350422
-4.94280e-02,-0.350438
-4.94270e-02,-0.351594
-4.94260e-02,-0.353406
-4.94250e-02,-0.350859
-4.94240e-02,-0.351938
-4.94230e-02,-0.3525
-4.94220e-02,-0.351156
-4.94210e-02,-0.351578
-4.94200e-02,-0.352188
-4.94190e-02,-0.350422
-4.94180e-02,-0.351563
-4.94170e-02,-0.352313
-4.94160e-02,-0.350359
-4.94150e-02,-0.351844
-4.94140e-02,-0.3515
-4.94130e-02,-0.351594
-4.94120e-02,-0.351031
-4.94110e-02,-0.350703
-4.94100e-02,-0.352063
-4.94090e-02,-0.352719
-4.94080e-02,-0.35125
-4.94070e-02,-0.350719
-4.94060e-02,-0.351891
-4.94050e-02,-0.351031
-4.94040e-02,-0.350375
-4.94030e-02,-0.350016
-4.94020e-02,-0.351328
-4.94010e-02,-0.352
-4.94000e-02,-0.350766
-4.93990e-02,-0.351297
-4.93980e-02,-0.352563
-4.93970e-02,-0.350688
-4.93960e-02,-0.352844
-4.93950e-02,-0.350891
-4.93940e-02,-0.351766
-4.93930e-02,-0.351016
-4.93920e-02,-0.351844
-4.93910e-02,-0.352031
-4.93900e-02,-0.350313
-4.93890e-02,-0.350172
-4.93880e-02,-0.351844
-4.93870e-02,-0.350984
-4.93860e-02,-0.353938
-4.93850e-02,-0.351875
-4.93840e-02,-0.352078
-4.93830e-02,-0.351984
-4.93820e-02,-0.352359
-4.93810e-02,-0.353594
-4.93800e-02,-0.351938
-4.93790e-02,-0.352125
-4.93780e-02,-0.352125
-4.93770e-02,-0.351625
-4.93760e-02,-0.35175
-4.93750e-02,-0.352141
-4.93740e-02,-0.351156
-4.93730e-02,-0.352406
-4.93720e-02,-0.35275
-4.93710e-02,-0.352047
-4.93700e-02,-0.352109
-4.93690e-02,-0.352516
-4.93680e-02,-0.353047
-4.93670e-02,-0.351797
-4.93660e-02,-0.352313
-4.93650e-02,-0.350953
-4.93640e-02,-0.351422
-4.93630e-02,-0.353219
-4.93620e-02,-0.351453
-4.93610e-02,-0.35075
-4.93600e-02,-0.352984
-4.93590e-02,-0.351922
-4.93580e-02,-0.352359
-4.93570e-02,-0.352328
-4.93560e-02,-0.351891
-4.93550e-02,-0.352781
-4.93540e-02,-0.351766
-4.93530e-02,-0.351344
-4.93520e-02,-0.350578
-4.93510e-02,-0.351703
-4.93500e-02,-0.35125
-4.93490e-02,-0.3515
-4.93480e-02,-0.353734
-4.93470e-02,-0.35175
-4.93460e-02,-0.353219
-4.93450e-02,-0.351781
-4.93440e-02,-0.352391
-4.93430e-02,-0.351672
-4.93420e-02,-0.352313
-4.93410e-02,-0.352219
-4.93400e-02,-0.354047
-4.93390e-02,-0.352875
-4.93380e-02,-0.352344
-4.93370e-02,-0.352172
-4.93360e-02,-0.35325
-4.93350e-02,-0.352844
-4.93340e-02,-0.353641
-4.93330e-02,-0.352203
-4.93320e-02,-0.352516
-4.93310e-02,-0.353016
-4.93300e-02,-0.353906
-4.93290e-02,-0.351672
-4.93280e-02,-0.352844
-4.93270e-02,-0.35225
-4.93260e-02,-0.351531
-4.93250e-02,-0.351484
-4.93240e-02,-0.354375
-4.93230e-02,-0.35425
-4.93220e-02,-0.352891
-4.93210e-02,-0.352688
-4.93200e-02,-0.353516
-4.93190e-02,-0.35275
-4.93180e-02,-0.352078
-4.93170e-02,-0.352938
-4.93160e-02,-0.351938
-4.93150e-02,-0.352656
-4.93140e-02,-0.353594
-4.93130e-02,-0.353109
-4.93120e-02,-0.353547
-4.93110e-02,-0.354875
-4.93100e-02,-0.352438
-4.93090e-02,-0.351281
-4.93080e-02,-0.352797
-4.93070e-02,-0.353156
-4.93060e-02,-0.352
-4.93050e-02,-0.350922
-4.93040e-02,-0.352984
-4.93030e-02,-0.353781
-4.93020e-02,-0.353031
-4.93010e-02,-0.353047
-4.93000e-02,-0.354141
-4.92990e-02,-0.351578
-4.92980e-02,-0.353734
-4.92970e-02,-0.353063
-4.92960e-02,-0.353094
-4.92950e-02,-0.35325
-4.92940e-02,-0.351844
-4.92930e-02,-0.354047
-4.92920e-02,-0.352188
-4.92910e-02,-0.353859
-4.92900e-02,-0.351547
-4.92890e-02,-0.352156
-4.92880e-02,-0.352359
-4.92870e-02,-0.352297
-4.92860e-02,-0.352156
-4.92850e-02,-0.351703
-4.92840e-02,-0.351297
-4.92830e-02,-0.351016
-4.92820e-02,-0.354141
-4.92810e-02,-0.354016
