Model,DPO4104
Firmware Version,2.68

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.01
Horizontal Delay,-0.0001
Sample Interval,1e-06
Record Length,100000
Gating,0.0% to 100.0%
Probe Attenuation,0.2
Vertical Units,V
Vertical Offset,-0.812
Vertical Scale,0.02
Vertical Position,-5
,
,
,
Label,
TIME,CH2
-2.82550e-02,-0.710366
-2.82540e-02,-0.710441
-2.82530e-02,-0.710569
-2.82520e-02,-0.710453
-2.82510e-02,-0.710109
-2.82500e-02,-0.710475
-2.82490e-02,-0.7103
-2.82480e-02,-0.710484
-2.82470e-02,-0.710338
-2.82460e-02,-0.710391
-2.82450e-02,-0.710566
-2.82440e-02,-0.710394
-2.82430e-02,-0.710409
-2.82420e-02,-0.710541
-2.82410e-02,-0.710419
-2.82400e-02,-0.710259
-2.82390e-02,-0.710509
-2.82380e-02,-0.710516
-2.82370e-02,-0.710594
-2.82360e-02,-0.710425
-2.82350e-02,-0.710328
-2.82340e-02,-0.710303
-2.82330e-02,-0.710438
-2.82320e-02,-0.710259
-2.82310e-02,-0.710453
-2.82300e-02,-0.710313
-2.82290e-02,-0.710653
-2.82280e-02,-0.710481
-2.82270e-02,-0.710653
-2.82260e-02,-0.710403
-2.82250e-02,-0.7106
-2.82240e-02,-0.710453
-2.82230e-02,-0.710713
-2.82220e-02,-0.710566
-2.82210e-02,-0.710528
-2.82200e-02,-0.710403
-2.82190e-02,-0.710503
-2.82180e-02,-0.710684
-2.82170e-02,-0.710366
-2.82160e-02,-0.710494
-2.82150e-02,-0.710406
-2.82140e-02,-0.710538
-2.82130e-02,-0.710491
-2.82120e-02,-0.710303
-2.82110e-02,-0.710488
-2.82100e-02,-0.710319
-2.82090e-02,-0.710625
-2.82080e-02,-0.7107
-2.82070e-02,-0.710381
-2.82060e-02,-0.710394
-2.82050e-02,-0.710722
-2.82040e-02,-0.710547
-2.82030e-02,-0.710556
-2.82020e-02,-0.710438
-2.82010e-02,-0.710525
-2.82000e-02,-0.710544
-2.81990e-02,-0.710509
-2.81980e-02,-0.710547
-2.81970e-02,-0.710744
-2.81960e-02,-0.710725
-2.81950e-02,-0.710597
-2.81940e-02,-0.710469
-2.81930e-02,-0.710366
-2.81920e-02,-0.710603
-2.81910e-02,-0.710641
-2.81900e-02,-0.710738
-2.81890e-02,-0.710591
-2.81880e-02,-0.710597
-2.81870e-02,-0.710641
-2.81860e-02,-0.710297
-2.81850e-02,-0.710466
-2.81840e-02,-0.710819
-2.81830e-02,-0.710769
-2.81820e-02,-0.710519
-2.81810e-02,-0.7106
-2.81800e-02,-0.710641
-2.81790e-02,-0.710653
-2.81780e-02,-0.710838
-2.81770e-02,-0.710591
-2.81760e-02,-0.710569
-2.81750e-02,-0.710716
-2.81740e-02,-0.710622
-2.81730e-02,-0.710688
-2.81720e-02,-0.710603
-2.81710e-02,-0.710734
-2.81700e-02,-0.710897
-2.81690e-02,-0.710591
-2.81680e-02,-0.710709
-2.81670e-02,-0.710597
-2.81660e-02,-0.710572
-2.81650e-02,-0.710891
-2.81640e-02,-0.710569
-2.81630e-02,-0.710459
-2.81620e-02,-0.710781
-2.81610e-02,-0.71075
-2.81600e-02,-0.710913
-2.81590e-02,-0.710494
-2.81580e-02,-0.710694
-2.81570e-02,-0.710697
-2.81560e-02,-0.710825
-2.81550e-02,-0.710775
-2.81540e-02,-0.71045
-2.81530e-02,-0.71055
-2.81520e-02,-0.710956
-2.81510e-02,-0.710578
-2.81500e-02,-0.710881
-2.81490e-02,-0.710531
-2.81480e-02,-0.710963
-2.81470e-02,-0.710847
-2.81460e-02,-0.710925
-2.81450e-02,-0.710863
-2.81440e-02,-0.710778
-2.81430e-02,-0.711194
-2.81420e-02,-0.710728
-2.81410e-02,-0.710816
-2.81400e-02,-0.710866
-2.81390e-02,-0.711038
-2.81380e-02,-0.710844
-2.81370e-02,-0.710878
-2.81360e-02,-0.710872
-2.81350e-02,-0.710769
-2.81340e-02,-0.710919
-2.81330e-02,-0.711031
-2.81320e-02,-0.710756
-2.81310e-02,-0.710956
-2.81300e-02,-0.710988
-2.81290e-02,-0.711034
-2.81280e-02,-0.711209
-2.81270e-02,-0.711016
-2.81260e-02,-0.710891
-2.81250e-02,-0.710906
-2.81240e-02,-0.710828
-2.81230e-02,-0.711122
-2.81220e-02,-0.710919
-2.81210e-02,-0.710869
-2.81200e-02,-0.711269
-2.81190e-02,-0.711163
-2.81180e-02,-0.711003
-2.81170e-02,-0.710997
-2.81160e-02,-0.710972
-2.81150e-02,-0.711116
-2.81140e-02,-0.711297
-2.81130e-02,-0.711081
-2.81120e-02,-0.711069
-2.81110e-02,-0.711181
-2.81100e-02,-0.711003
-2.81090e-02,-0.710953
-2.81080e-02,-0.710816
-2.81070e-02,-0.711003
-2.81060e-02,-0.711138
-2.81050e-02,-0.711069
-2.81040e-02,-0.710863
-2.81030e-02,-0.711028
-2.81020e-02,-0.71105
-2.81010e-02,-0.711088
-2.81000e-02,-0.711141
-2.80990e-02,-0.711394
-2.80980e-02,-0.711256
-2.80970e-02,-0.711038
-2.80960e-02,-0.711128
-2.80950e-02,-0.711116
-2.80940e-02,-0.711194
-2.80930e-02,-0.711116
-2.80920e-02,-0.711319
-2.80910e-02,-0.710978
-2.80900e-02,-0.711188
-2.80890e-02,-0.7113
-2.80880e-02,-0.711303
-2.80870e-02,-0.711284
-2.80860e-02,-0.71135
-2.80850e-02,-0.711491
-2.80840e-02,-0.711094
-2.80830e-02,-0.710928
-2.80820e-02,-0.711219
-2.80810e-02,-0.711444
-2.80800e-02,-0.711175
-2.80790e-02,-0.711206
-2.80780e-02,-0.711109
-2.80770e-02,-0.711138
-2.80760e-02,-0.711309
-2.80750e-02,-0.711409
-2.80740e-02,-0.711163
-2.80730e-02,-0.711231
-2.80720e-02,-0.711228
-2.80710e-02,-0.711331
-2.80700e-02,-0.711094
-2.80690e-02,-0.711116
-2.80680e-02,-0.711266
-2.80670e-02,-0.711275
-2.80660e-02,-0.711263
-2.80650e-02,-0.711075
-2.80640e-02,-0.711416
-2.80630e-02,-0.711675
-2.80620e-02,-0.711434
-2.80610e-02,-0.711169
-2.80600e-02,-0.711419
-2.80590e-02,-0.711084
-2.80580e-02,-0.711403
-2.80570e-02,-0.711356
-2.80560e-02,-0.711266
-2.80550e-02,-0.711459
-2.80540e-02,-0.711369
-2.80530e-02,-0.711328
-2.80520e-02,-0.711484
-2.80510e-02,-0.711603
-2.80500e-02,-0.711319
-2.80490e-02,-0.711509
-2.80480e-02,-0.711422
-2.80470e-02,-0.711528
-2.80460e-02,-0.711416
-2.80450e-02,-0.711488
-2.80440e-02,-0.711266
-2.80430e-02,-0.7113
-2.80420e-02,-0.711613
-2.80410e-02,-0.711425
-2.80400e-02,-0.711463
-2.80390e-02,-0.711347
-2.80380e-02,-0.711478
-2.80370e-02,-0.711666
-2.80360e-02,-0.711459
-2.80350e-02,-0.711416
-2.80340e-02,-0.711494
-2.80330e-02,-0.711409
-2.80320e-02,-0.711641
-2.80310e-02,-0.711491
-2.80300e-02,-0.711556
-2.80290e-02,-0.711531
-2.80280e-02,-0.711422
-2.80270e-02,-0.711681
-2.80260e-02,-0.711344
-2.80250e-02,-0.711522
-2.80240e-02,-0.711547
-2.80230e-02,-0.711516
-2.80220e-02,-0.711472
-2.80210e-02,-0.711653
-2.80200e-02,-0.711578
-2.80190e-02,-0.711519
-2.80180e-02,-0.711503
-2.80170e-02,-0.711416
-2.80160e-02,-0.711466
-2.80150e-02,-0.711328
-2.80140e-02,-0.711581
-2.80130e-02,-0.711669
-2.80120e-02,-0.711544
-2.80110e-02,-0.711713
-2.80100e-02,-0.711609
-2.80090e-02,-0.711541
-2.80080e-02,-0.711616
-2.80070e-02,-0.711569
-2.80060e-02,-0.711534
-2.80050e-02,-0.71145
-2.80040e-02,-0.711816
-2.80030e-02,-0.711528
-2.80020e-02,-0.711706
-2.80010e-02,-0.711731
-2.80000e-02,-0.711634
-2.79990e-02,-0.711606
-2.79980e-02,-0.712016
-2.79970e-02,-0.711769
-2.79960e-02,-0.711441
-2.79950e-02,-0.711722
-2.79940e-02,-0.711763
-2.79930e-02,-0.711916
-2.79920e-02,-0.711997
-2.79910e-02,-0.711731
-2.79900e-02,-0.711803
-2.79890e-02,-0.711659
-2.79880e-02,-0.711809
-2.79870e-02,-0.711791
-2.79860e-02,-0.711819
-2.79850e-02,-0.711916
-2.79840e-02,-0.711775
-2.79830e-02,-0.711813
-2.79820e-02,-0.711953
-2.79810e-02,-0.712
-2.79800e-02,-0.711913
-2.79790e-02,-0.712069
-2.79780e-02,-0.711875
-2.79770e-02,-0.711809
-2.79760e-02,-0.711975
-2.79750e-02,-0.712088
-2.79740e-02,-0.712075
-2.79730e-02,-0.712031
-2.79720e-02,-0.711819
-2.79710e-02,-0.711978
-2.79700e-02,-0.711856
-2.79690e-02,-0.7119
-2.79680e-02,-0.712009
-2.79670e-02,-0.71205
-2.79660e-02,-0.711941
-2.79650e-02,-0.712016
-2.79640e-02,-0.711944
-2.79630e-02,-0.712181
-2.79620e-02,-0.711981
-2.79610e-02,-0.712122
-2.79600e-02,-0.711847
-2.79590e-02,-0.712053
-2.79580e-02,-0.712225
-2.79570e-02,-0.711994
-2.79560e-02,-0.712216
-2.79550e-02,-0.711972
-2.79540e-02,-0.711697
-2.79530e-02,-0.712166
-2.79520e-02,-0.711938
-2.79510e-02,-0.712216
-2.79500e-02,-0.712206
-2.79490e-02,-0.712431
-2.79480e-02,-0.712288
-2.79470e-02,-0.712019
-2.79460e-02,-0.712294
-2.79450e-02,-0.712147
-2.79440e-02,-0.7126
-2.79430e-02,-0.7121
-2.79420e-02,-0.712194
-2.79410e-02,-0.712753
-2.79400e-02,-0.712091
-2.79390e-02,-0.7126
-2.79380e-02,-0.712463
-2.79370e-02,-0.712663
-2.79360e-02,-0.712491
-2.79350e-02,-0.712553
-2.79340e-02,-0.712203
-2.79330e-02,-0.712484
-2.79320e-02,-0.7125
-2.79310e-02,-0.712544
-2.79300e-02,-0.712616
-2.79290e-02,-0.712381
-2.79280e-02,-0.712581
-2.79270e-02,-0.712375
-2.79260e-02,-0.712531
-2.79250e-02,-0.712831
-2.79240e-02,-0.712569
-2.79230e-02,-0.712941
-2.79220e-02,-0.712644
-2.79210e-02,-0.712741
-2.79200e-02,-0.712622
-2.79190e-02,-0.712797
-2.79180e-02,-0.71275
-2.79170e-02,-0.712659
-2.79160e-02,-0.712613
-2.79150e-02,-0.712813
-2.79140e-02,-0.712803
-2.79130e-02,-0.712891
-2.79120e-02,-0.712822
-2.79110e-02,-0.712834
-2.79100e-02,-0.713034
-2.79090e-02,-0.712875
-2.79080e-02,-0.7127
-2.79070e-02,-0.712916
-2.79060e-02,-0.712766
-2.79050e-02,-0.712934
-2.79040e-02,-0.713041
-2.79030e-02,-0.712728
-2.79020e-02,-0.712803
-2.79010e-02,-0.713041
-2.79000e-02,-0.713181
-2.78990e-02,-0.713006
-2.78980e-02,-0.712831
-2.78970e-02,-0.712903
-2.78960e-02,-0.713094
-2.78950e-02,-0.713041
-2.78940e-02,-0.713028
-2.78930e-02,-0.712988
-2.78920e-02,-0.713063
-2.78910e-02,-0.713141
-2.78900e-02,-0.713106
-2.78890e-02,-0.713028
-2.78880e-02,-0.713178
-2.78870e-02,-0.713166
-2.78860e-02,-0.713428
-2.78850e-02,-0.713291
-2.78840e-02,-0.713328
-2.78830e-02,-0.7134
-2.78820e-02,-0.713106
-2.78810e-02,-0.713225
-2.78800e-02,-0.713303
-2.78790e-02,-0.713378
-2.78780e-02,-0.713156
-2.78770e-02,-0.713169
-2.78760e-02,-0.713219
-2.78750e-02,-0.713206
-2.78740e-02,-0.713225
-2.78730e-02,-0.713416
-2.78720e-02,-0.713397
-2.78710e-02,-0.713459
-2.78700e-02,-0.713466
-2.78690e-02,-0.713506
-2.78680e-02,-0.713278
-2.78670e-02,-0.713441
-2.78660e-02,-0.713369
-2.78650e-02,-0.713519
-2.78640e-02,-0.713659
-2.78630e-02,-0.713453
-2.78620e-02,-0.713634
-2.78610e-02,-0.713444
-2.78600e-02,-0.713734
-2.78590e-02,-0.71395
-2.78580e-02,-0.713597
-2.78570e-02,-0.713728
-2.78560e-02,-0.713694
-2.78550e-02,-0.713691
-2.78540e-02,-0.713381
-2.78530e-02,-0.713863
-2.78520e-02,-0.713659
-2.78510e-02,-0.713656
-2.78500e-02,-0.713634
-2.78490e-02,-0.713606
-2.78480e-02,-0.714034
-2.78470e-02,-0.714019
-2.78460e-02,-0.713919
-2.78450e-02,-0.713984
-2.78440e-02,-0.713859
-2.78430e-02,-0.713847
-2.78420e-02,-0.713703
-2.78410e-02,-0.714163
-2.78400e-02,-0.713884
-2.78390e-02,-0.713819
-2.78380e-02,-0.713766
-2.78370e-02,-0.713891
-2.78360e-02,-0.713978
-2.78350e-02,-0.713803
-2.78340e-02,-0.714203
-2.78330e-02,-0.714116
-2.78320e-02,-0.714288
-2.78310e-02,-0.714238
-2.78300e-02,-0.714053
-2.78290e-02,-0.714538
-2.78280e-02,-0.714372
-2.78270e-02,-0.714444
-2.78260e-02,-0.714347
-2.78250e-02,-0.714378
-2.78240e-02,-0.714397
-2.78230e-02,-0.714428
-2.78220e-02,-0.714453
-2.78210e-02,-0.714403
-2.78200e-02,-0.714459
-2.78190e-02,-0.714438
-2.78180e-02,-0.714513
-2.78170e-02,-0.714456
-2.78160e-02,-0.714366
-2.78150e-02,-0.714659
-2.78140e-02,-0.714669
-2.78130e-02,-0.714566
-2.78120e-02,-0.714638
-2.78110e-02,-0.714609
-2.78100e-02,-0.714944
-2.78090e-02,-0.714606
-2.78080e-02,-0.71475
-2.78070e-02,-0.715053
-2.78060e-02,-0.714825
-2.78050e-02,-0.715059
-2.78040e-02,-0.715056
-2.78030e-02,-0.714616
-2.78020e-02,-0.714772
-2.78010e-02,-0.714653
-2.78000e-02,-0.714738
-2.77990e-02,-0.71475
-2.77980e-02,-0.714981
-2.77970e-02,-0.714866
-2.77960e-02,-0.714997
-2.77950e-02,-0.715184
-2.77940e-02,-0.715216
-2.77930e-02,-0.714859
-2.77920e-02,-0.715434
-2.77910e-02,-0.714944
-2.77900e-02,-0.715325
-2.77890e-02,-0.715188
-2.77880e-02,-0.71495
-2.77870e-02,-0.715272
-2.77860e-02,-0.715163
-2.77850e-02,-0.715241
-2.77840e-02,-0.715388
-2.77830e-02,-0.715194
-2.77820e-02,-0.715009
-2.77810e-02,-0.715247
-2.77800e-02,-0.715278
-2.77790e-02,-0.715222
-2.77780e-02,-0.715491
-2.77770e-02,-0.715681
-2.77760e-02,-0.715669
-2.77750e-02,-0.715706
-2.77740e-02,-0.715488
-2.77730e-02,-0.715622
-2.77720e-02,-0.715263
-2.77710e-02,-0.715378
-2.77700e-02,-0.715478
-2.77690e-02,-0.715647
-2.77680e-02,-0.715659
-2.77670e-02,-0.715656
-2.77660e-02,-0.715788
-2.77650e-02,-0.715703
-2.77640e-02,-0.715822
-2.77630e-02,-0.71585
-2.77620e-02,-0.716109
-2.77610e-02,-0.715631
-2.77600e-02,-0.715828
-2.77590e-02,-0.715928
-2.77580e-02,-0.716159
-2.77570e-02,-0.715803
-2.77560e-02,-0.715931
-2.77550e-02,-0.715772
-2.77540e-02,-0.715884
-2.77530e-02,-0.716069
-2.77520e-02,-0.716088
-2.77510e-02,-0.716078
-2.77500e-02,-0.716169
-2.77490e-02,-0.716228
-2.77480e-02,-0.716203
-2.77470e-02,-0.716322
-2.77460e-02,-0.716359
-2.77450e-02,-0.716275
-2.77440e-02,-0.716406
-2.77430e-02,-0.716559
-2.77420e-02,-0.7165
-2.77410e-02,-0.716341
-2.77400e-02,-0.716406
-2.77390e-02,-0.716381
-2.77380e-02,-0.716753
-2.77370e-02,-0.716406
-2.77360e-02,-0.716619
-2.77350e-02,-0.716309
-2.77340e-02,-0.716513
-2.77330e-02,-0.716706
-2.77320e-02,-0.717
-2.77310e-02,-0.716653
-2.77300e-02,-0.716775
-2.77290e-02,-0.716922
-2.77280e-02,-0.716781
-2.77270e-02,-0.716803
-2.77260e-02,-0.717088
-2.77250e-02,-0.716878
-2.77240e-02,-0.71675
-2.77230e-02,-0.717163
-2.77220e-02,-0.716947
-2.77210e-02,-0.717041
-2.77200e-02,-0.717144
-2.77190e-02,-0.7171
-2.77180e-02,-0.717288
-2.77170e-02,-0.717513
-2.77160e-02,-0.717341
-2.77150e-02,-0.717381
-2.77140e-02,-0.717419
-2.77130e-02,-0.717525
-2.77120e-02,-0.717359
-2.77110e-02,-0.717475
-2.77100e-02,-0.717125
-2.77090e-02,-0.717122
-2.77080e-02,-0.717341
-2.77070e-02,-0.717466
-2.77060e-02,-0.717769
-2.77050e-02,-0.717725
-2.77040e-02,-0.717338
-2.77030e-02,-0.717538
-2.77020e-02,-0.717331
-2.77010e-02,-0.717641
-2.77000e-02,-0.717675
-2.76990e-02,-0.717625
-2.76980e-02,-0.717794
-2.76970e-02,-0.717756
-2.76960e-02,-0.717575
-2.76950e-02,-0.717694
-2.76940e-02,-0.718331
-2.76930e-02,-0.717984
-2.76920e-02,-0.717959
-2.76910e-02,-0.717944
-2.76900e-02,-0.717931
-2.76890e-02,-0.717906
-2.76880e-02,-0.717841
-2.76870e-02,-0.718166
-2.76860e-02,-0.718159
-2.76850e-02,-0.718206
-2.76840e-02,-0.718331
-2.76830e-02,-0.718125
-2.76820e-02,-0.718144
-2.76810e-02,-0.718334
-2.76800e-02,-0.717663
-2.76790e-02,-0.718344
-2.76780e-02,-0.718125
-2.76770e-02,-0.718281
-2.76760e-02,-0.718428
-2.76750e-02,-0.718506
-2.76740e-02,-0.718406
-2.76730e-02,-0.718369
-2.76720e-02,-0.718628
-2.76710e-02,-0.718597
-2.76700e-02,-0.718341
-2.76690e-02,-0.718616
-2.76680e-02,-0.718566
-2.76670e-02,-0.718559
-2.76660e-02,-0.718841
-2.76650e-02,-0.718856
-2.76640e-02,-0.718819
-2.76630e-02,-0.718775
-2.76620e-02,-0.718613
-2.76610e-02,-0.7188
-2.76600e-02,-0.718866
-2.76590e-02,-0.718703
-2.76580e-02,-0.718922
-2.76570e-02,-0.718934
-2.76560e-02,-0.719009
-2.76550e-02,-0.718934
-2.76540e-02,-0.719025
-2.76530e-02,-0.719013
-2.76520e-02,-0.719053
-2.76510e-02,-0.71915
-2.76500e-02,-0.718816
-2.76490e-02,-0.719141
-2.76480e-02,-0.719284
-2.76470e-02,-0.719003
-2.76460e-02,-0.719234
-2.76450e-02,-0.719066
-2.76440e-02,-0.7188
-2.76430e-02,-0.719222
-2.76420e-02,-0.719494
-2.76410e-02,-0.71925
-2.76400e-02,-0.719322
-2.76390e-02,-0.719441
-2.76380e-02,-0.719334
-2.76370e-02,-0.719534
-2.76360e-02,-0.719538
-2.76350e-02,-0.719341
-2.76340e-02,-0.71955
-2.76330e-02,-0.719581
-2.76320e-02,-0.719756
-2.76310e-02,-0.719491
-2.76300e-02,-0.7196
-2.76290e-02,-0.719319
-2.76280e-02,-0.719534
-2.76270e-02,-0.719747
-2.76260e-02,-0.719631
-2.76250e-02,-0.719803
-2.76240e-02,-0.719681
-2.76230e-02,-0.719838
-2.76220e-02,-0.719563
-2.76210e-02,-0.719744
-2.76200e-02,-0.719672
-2.76190e-02,-0.720016
-2.76180e-02,-0.719988
-2.76170e-02,-0.719884
-2.76160e-02,-0.720166
-2.76150e-02,-0.719947
-2.76140e-02,-0.719981
-2.76130e-02,-0.720028
-2.76120e-02,-0.719978
-2.76110e-02,-0.720072
-2.76100e-02,-0.720041
-2.76090e-02,-0.720209
-2.76080e-02,-0.720075
-2.76070e-02,-0.720359
-2.76060e-02,-0.720425
-2.76050e-02,-0.720166
-2.76040e-02,-0.720041
-2.76030e-02,-0.720059
-2.76020e-02,-0.720419
-2.76010e-02,-0.720322
-2.76000e-02,-0.720428
-2.75990e-02,-0.720269
-2.75980e-02,-0.720484
-2.75970e-02,-0.720416
-2.75960e-02,-0.720575
-2.75950e-02,-0.720634
-2.75940e-02,-0.720825
-2.75930e-02,-0.720747
-2.75920e-02,-0.720394
-2.75910e-02,-0.720572
-2.75900e-02,-0.720381
-2.75890e-02,-0.720706
-2.75880e-02,-0.720738
-2.75870e-02,-0.720769
-2.75860e-02,-0.720453
-2.75850e-02,-0.720831
-2.75840e-02,-0.720666
-2.75830e-02,-0.720897
-2.75820e-02,-0.721147
-2.75810e-02,-0.720781
-2.75800e-02,-0.720763
-2.75790e-02,-0.721031
-2.75780e-02,-0.721013
-2.75770e-02,-0.720941
-2.75760e-02,-0.7211
-2.75750e-02,-0.721116
-2.75740e-02,-0.720928
-2.75730e-02,-0.7212
-2.75720e-02,-0.721325
-2.75710e-02,-0.72115
-2.75700e-02,-0.721025
-2.75690e-02,-0.721269
-2.75680e-02,-0.721094
-2.75670e-02,-0.721256
-2.75660e-02,-0.721166
-2.75650e-02,-0.721369
-2.75640e-02,-0.721313
-2.75630e-02,-0.721313
-2.75620e-02,-0.721172
-2.75610e-02,-0.721563
-2.75600e-02,-0.721481
-2.75590e-02,-0.721491
-2.75580e-02,-0.721797
-2.75570e-02,-0.721541
-2.75560e-02,-0.721525
-2.75550e-02,-0.721531
-2.75540e-02,-0.721744
-2.75530e-02,-0.721428
-2.75520e-02,-0.721675
-2.75510e-02,-0.721828
-2.75500e-02,-0.721559
-2.75490e-02,-0.721947
-2.75480e-02,-0.721706
-2.75470e-02,-0.721781
-2.75460e-02,-0.721522
-2.75450e-02,-0.721775
-2.75440e-02,-0.722153
-2.75430e-02,-0.721725
-2.75420e-02,-0.722013
-2.75410e-02,-0.721794
-2.75400e-02,-0.721963
-2.75390e-02,-0.721947
-2.75380e-02,-0.722056
-2.75370e-02,-0.722147
-2.75360e-02,-0.722163
-2.75350e-02,-0.722131
-2.75340e-02,-0.721925
-2.75330e-02,-0.722225
-2.75320e-02,-0.721975
-2.75310e-02,-0.722106
-2.75300e-02,-0.722281
-2.75290e-02,-0.722169
-2.75280e-02,-0.722294
-2.75270e-02,-0.722434
-2.75260e-02,-0.722113
-2.75250e-02,-0.722288
-2.75240e-02,-0.722153
-2.75230e-02,-0.722466
-2.75220e-02,-0.722484
-2.75210e-02,-0.722413
-2.75200e-02,-0.722566
-2.75190e-02,-0.722531
-2.75180e-02,-0.722359
-2.75170e-02,-0.722575
-2.75160e-02,-0.722444
-2.75150e-02,-0.722381
-2.75140e-02,-0.722622
-2.75130e-02,-0.722613
-2.75120e-02,-0.722688
-2.75110e-02,-0.722506
-2.75100e-02,-0.722719
-2.75090e-02,-0.722453
-2.75080e-02,-0.722869
-2.75070e-02,-0.722838
-2.75060e-02,-0.722953
-2.75050e-02,-0.722759
-2.75040e-02,-0.723081
-2.75030e-02,-0.723009
-2.75020e-02,-0.722728
-2.75010e-02,-0.7229
-2.75000e-02,-0.722913
-2.74990e-02,-0.722834
-2.74980e-02,-0.722603
-2.74970e-02,-0.722978
-2.74960e-02,-0.723144
-2.74950e-02,-0.723006
-2.74940e-02,-0.723284
-2.74930e-02,-0.723253
-2.74920e-02,-0.722794
-2.74910e-02,-0.723056
-2.74900e-02,-0.723103
-2.74890e-02,-0.723113
-2.74880e-02,-0.7232
-2.74870e-02,-0.723209
-2.74860e-02,-0.723122
-2.74850e-02,-0.723413
-2.74840e-02,-0.723166
-2.74830e-02,-0.723541
-2.74820e-02,-0.7233
-2.74810e-02,-0.723241
-2.74800e-02,-0.723141
-2.74790e-02,-0.72315
-2.74780e-02,-0.723563
-2.74770e-02,-0.723266
-2.74760e-02,-0.723116
-2.74750e-02,-0.723644
-2.74740e-02,-0.723341
-2.74730e-02,-0.723425
-2.74720e-02,-0.723272
-2.74710e-02,-0.723381
-2.74700e-02,-0.723416
-2.74690e-02,-0.723394
-2.74680e-02,-0.723356
-2.74670e-02,-0.723494
-2.74660e-02,-0.723347
-2.74650e-02,-0.723759
-2.74640e-02,-0.723422
-2.74630e-02,-0.723647
-2.74620e-02,-0.723469
-2.74610e-02,-0.72345
-2.74600e-02,-0.723622
-2.74590e-02,-0.723663
-2.74580e-02,-0.723591
-2.74570e-02,-0.723603
-2.74560e-02,-0.723584
-2.74550e-02,-0.72355
-2.74540e-02,-0.723506
-2.74530e-02,-0.723506
-2.74520e-02,-0.723941
-2.74510e-02,-0.723753
-2.74500e-02,-0.723791
-2.74490e-02,-0.723688
-2.74480e-02,-0.72365
-2.74470e-02,-0.723913
-2.74460e-02,-0.723659
-2.74450e-02,-0.723797
-2.74440e-02,-0.723856
-2.74430e-02,-0.723691
-2.74420e-02,-0.723756
-2.74410e-02,-0.723781
-2.74400e-02,-0.723897
-2.74390e-02,-0.723931
-2.74380e-02,-0.723891
-2.74370e-02,-0.723716
-2.74360e-02,-0.723997
-2.74350e-02,-0.72405
-2.74340e-02,-0.723775
-2.74330e-02,-0.723463
-2.74320e-02,-0.723544
-2.74310e-02,-0.723816
-2.74300e-02,-0.723828
-2.74290e-02,-0.723913
-2.74280e-02,-0.724125
-2.74270e-02,-0.723916
-2.74260e-02,-0.723756
-2.74250e-02,-0.723734
-2.74240e-02,-0.724063
-2.74230e-02,-0.723609
-2.74220e-02,-0.723672
-2.74210e-02,-0.723941
-2.74200e-02,-0.723919
-2.74190e-02,-0.723856
-2.74180e-02,-0.723944
-2.74170e-02,-0.723869
-2.74160e-02,-0.724503
-2.74150e-02,-0.723803
-2.74140e-02,-0.723744
-2.74130e-02,-0.723759
-2.74120e-02,-0.723488
-2.74110e-02,-0.724291
-2.74100e-02,-0.724169
-2.74090e-02,-0.724122
-2.74080e-02,-0.723791
-2.74070e-02,-0.723631
-2.74060e-02,-0.723816
-2.74050e-02,-0.723969
-2.74040e-02,-0.723822
-2.74030e-02,-0.723953
-2.74020e-02,-0.723972
-2.74010e-02,-0.723925
-2.74000e-02,-0.723669
-2.73990e-02,-0.723881
-2.73980e-02,-0.723606
-2.73970e-02,-0.723919
-2.73960e-02,-0.723809
-2.73950e-02,-0.723863
-2.73940e-02,-0.723772
-2.73930e-02,-0.723709
-2.73920e-02,-0.723459
-2.73910e-02,-0.72375
-2.73900e-02,-0.723884
-2.73890e-02,-0.723575
-2.73880e-02,-0.723631
-2.73870e-02,-0.723966
-2.73860e-02,-0.723778
-2.73850e-02,-0.723944
-2.73840e-02,-0.723681
-2.73830e-02,-0.723691
-2.73820e-02,-0.723803
-2.73810e-02,-0.723472
-2.73800e-02,-0.723747
-2.73790e-02,-0.723503
-2.73780e-02,-0.723444
-2.73770e-02,-0.723447
-2.73760e-02,-0.723441
-2.73750e-02,-0.72375
-2.73740e-02,-0.723444
-2.73730e-02,-0.723725
-2.73720e-02,-0.723559
-2.73710e-02,-0.723488
-2.73700e-02,-0.723459
-2.73690e-02,-0.723328
-2.73680e-02,-0.723613
-2.73670e-02,-0.723675
-2.73660e-02,-0.723384
-2.73650e-02,-0.723244
-2.73640e-02,-0.723269
-2.73630e-02,-0.723197
-2.73620e-02,-0.723381
-2.73610e-02,-0.723294
-2.73600e-02,-0.723325
-2.73590e-02,-0.723191
-2.73580e-02,-0.723288
-2.73570e-02,-0.723016
-2.73560e-02,-0.723203
-2.73550e-02,-0.723091
-2.73540e-02,-0.723047
-2.73530e-02,-0.722997
-2.73520e-02,-0.723069
-2.73510e-02,-0.723041
-2.73500e-02,-0.722947
-2.73490e-02,-0.723075
-2.73480e-02,-0.723384
-2.73470e-02,-0.7229
-2.73460e-02,-0.723028
-2.73450e-02,-0.722888
-2.73440e-02,-0.722753
-2.73430e-02,-0.722509
-2.73420e-02,-0.722669
-2.73410e-02,-0.722772
-2.73400e-02,-0.722666
-2.73390e-02,-0.722416
-2.73380e-02,-0.7227
-2.73370e-02,-0.722578
-2.73360e-02,-0.722625
