Model,DPO4104
Firmware Version,2.68

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.01
Horizontal Delay,-0.0001
Sample Interval,1e-06
Record Length,100000
Gating,0.0% to 100.0%
Probe Attenuation,0.2
Vertical Units,V
Vertical Offset,-0.812
Vertical Scale,0.02
Vertical Position,-5
,
,
,
Label,
TIME,CH2
-4.96470e-02,-0.7219
-4.96460e-02,-0.722181
-4.96450e-02,-0.7219
-4.96440e-02,-0.722231
-4.96430e-02,-0.721997
-4.96420e-02,-0.722241
-4.96410e-02,-0.722084
-4.96400e-02,-0.722566
-4.96390e-02,-0.722213
-4.96380e-02,-0.722184
-4.96370e-02,-0.722063
-4.96360e-02,-0.7222
-4.96350e-02,-0.722163
-4.96340e-02,-0.722306
-4.96330e-02,-0.722356
-4.96320e-02,-0.722378
-4.96310e-02,-0.722294
-4.96300e-02,-0.722338
-4.96290e-02,-0.722088
-4.96280e-02,-0.722378
-4.96270e-02,-0.722488
-4.96260e-02,-0.722241
-4.96250e-02,-0.722556
-4.96240e-02,-0.722228
-4.96230e-02,-0.722547
-4.96220e-02,-0.722356
-4.96210e-02,-0.722384
-4.96200e-02,-0.722413
-4.96190e-02,-0.722191
-4.96180e-02,-0.722494
-4.96170e-02,-0.722453
-4.96160e-02,-0.722525
-4.96150e-02,-0.722634
-4.96140e-02,-0.722513
-4.96130e-02,-0.722509
-4.96120e-02,-0.722728
-4.96110e-02,-0.722581
-4.96100e-02,-0.722741
-4.96090e-02,-0.722569
-4.96080e-02,-0.722522
-4.96070e-02,-0.722581
-4.96060e-02,-0.722584
-4.96050e-02,-0.722594
-4.96040e-02,-0.722528
-4.96030e-02,-0.722753
-4.96020e-02,-0.722625
-4.96010e-02,-0.722719
-4.96000e-02,-0.722347
-4.95990e-02,-0.722706
-4.95980e-02,-0.723106
-4.95970e-02,-0.722653
-4.95960e-02,-0.722675
-4.95950e-02,-0.722956
-4.95940e-02,-0.722806
-4.95930e-02,-0.722866
-4.95920e-02,-0.722878
-4.95910e-02,-0.722647
-4.95900e-02,-0.722888
-4.95890e-02,-0.722844
-4.95880e-02,-0.722791
-4.95870e-02,-0.722813
-4.95860e-02,-0.722928
-4.95850e-02,-0.723244
-4.95840e-02,-0.722766
-4.95830e-02,-0.722881
-4.95820e-02,-0.723156
-4.95810e-02,-0.723275
-4.95800e-02,-0.722941
-4.95790e-02,-0.722941
-4.95780e-02,-0.723019
-4.95770e-02,-0.723044
-4.95760e-02,-0.722872
-4.95750e-02,-0.722863
-4.95740e-02,-0.722947
-4.95730e-02,-0.723113
-4.95720e-02,-0.723175
-4.95710e-02,-0.723278
-4.95700e-02,-0.723128
-4.95690e-02,-0.723109
-4.95680e-02,-0.723038
-4.95670e-02,-0.723378
-4.95660e-02,-0.723669
-4.95650e-02,-0.723322
-4.95640e-02,-0.723578
-4.95630e-02,-0.723369
-4.95620e-02,-0.723241
-4.95610e-02,-0.723556
-4.95600e-02,-0.723591
-4.95590e-02,-0.723456
-4.95580e-02,-0.723428
-4.95570e-02,-0.723534
-4.95560e-02,-0.7233
-4.95550e-02,-0.723394
-4.95540e-02,-0.723484
-4.95530e-02,-0.723353
-4.95520e-02,-0.723534
-4.95510e-02,-0.723475
-4.95500e-02,-0.723122
-4.95490e-02,-0.7236
-4.95480e-02,-0.723456
-4.95470e-02,-0.723825
-4.95460e-02,-0.723559
-4.95450e-02,-0.723409
-4.95440e-02,-0.723553
-4.95430e-02,-0.723653
-4.95420e-02,-0.723331
-4.95410e-02,-0.72365
-4.95400e-02,-0.723359
-4.95390e-02,-0.723478
-4.95380e-02,-0.723341
-4.95370e-02,-0.723719
-4.95360e-02,-0.723528
-4.95350e-02,-0.723684
-4.95340e-02,-0.723619
-4.95330e-02,-0.723825
-4.95320e-02,-0.723888
-4.95310e-02,-0.723794
-4.95300e-02,-0.723891
-4.95290e-02,-0.723422
-4.95280e-02,-0.723772
-4.95270e-02,-0.723588
-4.95260e-02,-0.723681
-4.95250e-02,-0.723628
-4.95240e-02,-0.724016
-4.95230e-02,-0.723672
-4.95220e-02,-0.723519
-4.95210e-02,-0.723744
-4.95200e-02,-0.723953
-4.95190e-02,-0.723691
-4.95180e-02,-0.723494
-4.95170e-02,-0.724094
-4.95160e-02,-0.724159
-4.95150e-02,-0.723869
-4.95140e-02,-0.724144
-4.95130e-02,-0.723772
-4.95120e-02,-0.723875
-4.95110e-02,-0.723925
-4.95100e-02,-0.723959
-4.95090e-02,-0.724059
-4.95080e-02,-0.724013
-4.95070e-02,-0.724128
-4.95060e-02,-0.7238
-4.95050e-02,-0.723744
-4.95040e-02,-0.723947
-4.95030e-02,-0.724009
-4.95020e-02,-0.724213
-4.95010e-02,-0.723747
-4.95000e-02,-0.723953
-4.94990e-02,-0.724109
